match_id,player_slot,radiant_win,win,duration,game_mode,lobby_type,hero_id,start_time,kills,deaths,assists,gold_per_min,xp_per_min,last_hits,denies,hero_damage,tower_damage,hero_healing,level,net_worth,obs_placed,sen_placed,kda_ratio,cs_per_min,denies_per_min,average_rank,leaver_status,party_size,hero_variant
8319293345,0,1,1,1733,22,7,109,2025-06-03 05:39:04,7,2,6,681,647,279,34,13883,23013,0,18,19115.0,0,0,6.5,9.659549913444893,1.1771494518176573,72,0,0,1
8319187226,132,0,1,2033,22,7,55,2025-06-03 02:28:05,2,9,19,458,518,174,3,21685,1469,690,18,14553.0,0,0,2.3333333333333335,5.135268076733891,0.08853910477127398,72,0,0,2
8319113079,131,1,0,3147,22,7,89,2025-06-03 00:02:58,8,6,17,780,792,749,8,62177,4350,0,26,33994.0,0,0,4.166666666666667,14.280266920877025,0.1525262154432793,71,0,0,1
8319022865,2,0,0,1871,22,7,89,2025-06-02 21:28:09,1,6,3,479,522,301,15,7952,246,0,17,13534.0,0,0,0.6666666666666666,9.652592196686264,0.48102618920363444,71,0,0,1
8318854623,131,0,1,2828,22,7,12,2025-06-02 18:45:40,14,4,11,651,1041,352,7,49682,14131,6053,27,29482.0,0,0,6.25,7.4681753889674685,0.1485148514851485,73,0,0,3
8316341690,2,1,1,2596,22,7,8,2025-06-01 02:48:04,6,10,6,628,850,393,15,27081,13896,7574,25,25798.0,0,0,1.2,9.083204930662559,0.34668721109399075,73,0,0,2
8316059742,0,0,0,1759,22,7,89,2025-05-31 20:22:29,0,5,1,405,418,215,8,3722,200,0,14,10998.0,0,0,0.2,7.333712336554861,0.27288231949971575,72,0,0,1
8313161687,2,1,1,1645,22,7,12,2025-05-29 18:34:27,14,0,15,685,702,183,9,29978,10108,3354,18,18930.0,0,0,29.0,6.674772036474164,0.3282674772036474,71,0,0,3
8312201946,130,1,0,2285,22,7,106,2025-05-29 02:30:32,6,6,11,509,623,278,16,35519,151,0,21,15919.0,0,0,2.8333333333333335,7.299781181619256,0.4201312910284464,65,0,0,1
8312115898,132,0,1,2575,22,7,106,2025-05-28 23:43:12,15,5,17,583,801,238,24,40186,4976,125,24,20981.0,0,0,6.4,5.545631067961166,0.5592233009708738,72,0,0,1
8312005812,4,1,1,2247,22,7,89,2025-05-28 20:56:43,4,4,13,710,753,442,6,15048,8487,0,22,26205.0,0,0,4.25,11.802403204272363,0.16021361815754337,71,0,1,1
5481619794,4,0,0,2236,22,7,64,2020-06-22 03:49:40,5,9,16,275,413,44,2,23337,954,0,18,,11,12,2.3333333333333335,1.180679785330948,0.053667262969588556,0,0,1,0
5481597011,131,1,0,1425,22,7,64,2020-06-22 03:14:32,3,10,3,234,322,42,1,13977,60,0,12,,2,5,0.6,1.768421052631579,0.042105263157894736,0,0,1,0
5481575468,4,1,1,1569,22,7,64,2020-06-22 02:41:18,2,5,12,297,420,34,1,13795,2116,320,14,,5,5,2.8,1.3001912045889101,0.03824091778202677,0,0,1,0
5480380980,3,0,0,1697,22,7,54,2020-06-21 07:38:40,2,3,6,0,0,0,0,0,0,0,0,0.0,0,0,2.6666666666666665,0.0,0.0,0,0,1,0
5480326788,4,0,0,2011,22,7,70,2020-06-21 06:52:44,7,11,4,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.0,0.0,0,0,1,0
5480269649,1,1,1,1727,22,7,67,2020-06-21 06:00:55,8,1,10,0,0,0,0,0,0,0,0,0.0,0,0,18.0,0.0,0.0,0,0,1,0
5479919732,2,1,1,1901,22,7,8,2020-06-20 22:22:37,7,2,12,0,0,0,0,0,0,0,0,0.0,0,0,9.5,0.0,0.0,0,0,1,0
5479880692,132,1,0,1901,22,7,70,2020-06-20 21:32:12,4,5,6,377,485,177,12,20226,0,0,18,,1,1,2.0,5.586533403471857,0.3787480273540242,0,0,1,0
5479153487,0,1,1,1310,22,7,70,2020-06-20 11:46:48,7,0,3,0,0,0,0,0,0,0,0,0.0,0,0,10.0,0.0,0.0,0,0,1,0
5479079303,129,0,1,2907,22,7,54,2020-06-20 10:43:14,3,5,14,0,0,0,0,0,0,0,0,0.0,0,0,3.4,0.0,0.0,0,0,1,0
5478494297,3,1,1,2233,22,7,41,2020-06-19 23:51:16,10,4,7,0,0,0,0,0,0,0,0,0.0,0,0,4.25,0.0,0.0,0,0,1,0
5478445319,132,0,1,2788,22,7,70,2020-06-19 22:44:07,16,6,13,0,0,0,0,0,0,0,0,0.0,0,0,4.833333333333333,0.0,0.0,0,0,1,0
5478404916,1,1,1,2337,22,7,1,2020-06-19 21:51:35,8,2,13,783,845,496,22,27799,13812,0,27,,0,0,10.5,12.734274711168164,0.5648267008985879,0,0,1,0
5478364869,1,0,0,2170,22,7,12,2020-06-19 21:06:08,6,12,8,0,0,0,0,0,0,0,0,0.0,0,0,1.1666666666666667,0.0,0.0,0,0,1,0
5478162576,4,1,1,2147,22,7,54,2020-06-19 18:01:49,11,3,7,0,0,0,0,0,0,0,0,0.0,0,0,6.0,0.0,0.0,0,0,1,0
5478067968,130,0,1,2963,22,7,54,2020-06-19 16:42:52,6,9,18,0,0,0,0,0,0,0,0,0.0,0,0,2.6666666666666665,0.0,0.0,0,0,1,0
