match_id,player_slot,radiant_win,win,duration,game_mode,lobby_type,hero_id,start_time,kills,deaths,assists,gold_per_min,xp_per_min,last_hits,denies,hero_damage,tower_damage,hero_healing,level,net_worth,obs_placed,sen_placed,kda_ratio,cs_per_min,denies_per_min,average_rank,leaver_status,party_size,hero_variant
8308384202,131,0,1,2201,22,7,14,2025-05-26 05:10:28,4,10,10,446,589,167,10,12286,1850,0,20,15165,0,0,1.4,4.552476147205816,0.2726033621081327,54,0,0,3
8303855204,2,0,0,2093,22,7,14,2025-05-23 04:35:16,13,9,10,519,798,193,4,27530,1192,0,22,14768,0,0,2.5555555555555554,5.532728141423794,0.11466794075489728,41,0,0,3
8303731668,130,0,1,2142,22,7,91,2025-05-23 01:06:05,5,8,33,401,629,58,1,7905,2893,20676,20,12100,0,0,4.75,1.6246498599439774,0.028011204481792715,45,0,0,1
8302599287,2,1,1,2432,22,7,126,2025-05-22 03:42:26,8,11,15,466,635,141,9,20450,1826,0,21,16012,0,0,2.090909090909091,3.478618421052632,0.22203947368421054,42,0,0,3
8299054717,129,0,1,2479,22,7,129,2025-05-19 04:02:29,15,4,21,622,773,203,7,35534,3065,0,24,25102,0,0,9.0,4.913271480435659,0.16942315449778134,41,0,0,2
8294896328,130,0,1,1878,22,7,14,2025-05-16 05:05:24,25,6,20,769,1051,172,6,46010,4676,0,24,22852,0,0,7.5,5.495207667731629,0.19169329073482427,41,0,0,3
8294760151,128,1,0,1824,22,7,100,2025-05-16 00:40:43,8,13,7,326,399,34,8,9427,0,125,14,7234,0,0,1.1538461538461537,1.118421052631579,0.2631578947368421,42,0,0,1
8293515308,3,1,1,2541,22,7,102,2025-05-14 22:31:13,8,9,13,670,953,316,7,34899,6845,220,26,25957,0,0,2.3333333333333335,7.461629279811098,0.1652892561983471,43,0,0,2
8293442954,129,0,1,1938,22,7,36,2025-05-14 20:43:18,19,6,19,766,1017,208,15,64034,4780,6175,24,23492,0,0,6.333333333333333,6.439628482972137,0.4643962848297214,43,0,0,1
8293404009,128,1,0,2191,22,7,114,2025-05-14 20:00:33,1,9,12,266,525,49,5,12683,0,0,18,8403,0,0,1.4444444444444444,1.34185303514377,0.13692377909630307,43,0,0,2
8292483696,1,0,0,2993,22,7,129,2025-05-14 04:15:08,7,11,30,441,756,145,7,29137,1365,0,25,17941,0,0,3.3636363636363638,2.906782492482459,0.140327430671567,41,0,0,2
8292460597,1,0,0,2065,22,7,14,2025-05-14 03:32:03,4,12,19,287,440,44,2,12186,0,0,16,8227,0,0,1.9166666666666667,1.278450363196126,0.05811138014527845,44,0,0,1
8281057841,129,0,1,3194,22,7,32,2025-05-05 03:41:34,6,13,13,382,562,116,0,17004,504,250,23,14279,0,0,1.4615384615384615,2.179085785848466,0.0,44,0,0,2
8281033059,130,1,0,1541,22,7,20,2025-05-05 03:00:13,0,15,4,192,216,26,3,8945,0,0,9,3519,0,0,0.26666666666666666,1.0123296560674886,0.11680726800778715,44,0,0,1
8279675389,131,1,0,2239,22,7,138,2025-05-04 04:56:24,12,8,14,445,587,91,2,37954,0,0,20,13698,0,0,3.25,2.4385886556498435,0.05359535506922733,34,0,0,2
8279636745,129,1,0,2997,22,7,1,2025-05-04 03:59:19,15,15,9,495,828,201,8,28613,422,0,26,19196,0,0,1.6,4.0240240240240235,0.16016016016016016,42,0,0,2
8279605903,132,1,0,2111,22,7,106,2025-05-04 03:11:49,2,14,19,310,409,31,3,18915,462,0,16,7982,0,0,1.5,0.8810990052108006,0.08526764566556136,42,0,0,2
8279515800,3,1,1,2613,22,7,35,2025-05-04 00:39:29,13,6,23,613,708,247,10,48226,13930,0,23,23633,0,0,6.0,5.6716417910447765,0.2296211251435132,42,0,0,2
8279489059,3,1,1,2147,22,7,1,2025-05-03 23:49:40,2,6,5,503,596,247,5,12606,4760,0,19,17070,0,0,1.1666666666666667,6.902654867256637,0.13972985561248255,41,0,0,2
8276920193,1,1,1,2876,22,7,99,2025-05-02 05:02:30,16,12,33,506,856,92,5,24439,1376,0,26,20513,0,0,4.083333333333333,1.9193324061196106,0.10431154381084841,34,0,0,2
8276577290,0,1,1,2785,22,7,14,2025-05-01 20:14:00,9,11,27,540,765,157,4,26618,2452,0,25,23277,0,0,3.272727272727273,3.3824057450628366,0.08617594254937164,51,0,0,1
8275508803,129,0,1,2061,22,7,114,2025-05-01 04:12:20,13,6,12,549,756,163,12,31462,5574,0,21,17356,0,0,4.166666666666667,4.745269286754002,0.34934497816593885,41,0,0,2
8274206468,132,1,0,2296,22,7,18,2025-04-30 03:11:19,8,12,5,527,710,255,6,16993,660,0,22,16996,0,0,1.0833333333333333,6.66376306620209,0.15679442508710803,45,0,0,2
8271829405,130,0,1,2385,22,7,50,2025-04-28 03:39:38,6,9,21,446,662,135,1,18478,1664,15991,22,16206,0,0,3.0,3.3962264150943398,0.025157232704402517,44,0,0,2
8271809991,2,1,1,1975,22,7,74,2025-04-28 03:01:02,10,5,16,542,642,120,2,23163,11132,0,19,16627,0,0,5.2,3.645569620253165,0.06075949367088608,45,0,0,5
8271773838,4,1,1,2902,22,7,48,2025-04-28 01:50:08,17,8,16,804,994,411,6,54011,14908,125,27,32881,0,0,4.125,8.497587870434183,0.12405237767057202,34,0,0,2
8267697493,1,0,0,2026,22,7,100,2025-04-25 00:56:53,3,13,3,248,279,59,4,10697,25,196,12,6407,0,0,0.46153846153846156,1.7472852912142152,0.11846001974333663,51,0,0,1
8267671013,1,1,1,2384,22,7,14,2025-04-24 23:55:43,13,7,28,465,767,77,0,31245,3352,400,23,17428,0,0,5.857142857142857,1.9379194630872483,0.0,44,0,0,1
8263028327,128,1,0,3059,22,7,44,2025-04-21 01:57:55,9,16,14,531,727,253,1,27445,1730,0,25,22095,0,1,1.4375,4.962406015037594,0.019614253023864006,44,0,5,2
8262995629,0,0,0,3541,22,7,52,2025-04-21 00:51:50,18,14,20,668,997,388,1,81471,1246,0,29,33570,0,0,2.7142857142857144,6.5744140073425585,0.016944365998305563,45,0,0,2
8262971238,0,0,0,2514,22,7,9,2025-04-21 00:01:10,5,8,12,409,594,166,2,23476,930,0,21,16374,0,0,2.125,3.9618138424821003,0.0477326968973747,43,0,0,3
8262912893,128,1,0,3433,22,7,137,2025-04-20 22:14:40,6,17,28,462,866,169,2,37756,2164,0,28,20181,0,0,2.0,2.953684823769298,0.03495484998543548,51,0,0,3
8262878646,128,0,1,2392,22,7,14,2025-04-20 21:25:50,8,8,16,526,934,155,4,21117,3928,0,25,19027,0,0,3.0,3.8879598662207355,0.10033444816053512,45,0,0,1
8262786187,2,0,0,2533,22,7,23,2025-04-20 19:43:50,3,14,13,455,564,147,1,15197,295,0,21,14810,0,0,1.1428571428571428,3.482037110146072,0.02368732727990525,44,0,0,1
8261638277,128,1,0,3496,22,7,23,2025-04-20 02:45:16,9,11,29,638,946,399,6,37916,1528,0,28,26758,0,0,3.4545454545454546,6.8478260869565215,0.10297482837528604,42,0,0,1
8261605215,2,1,1,2763,22,7,41,2025-04-20 01:52:45,15,8,21,666,816,348,14,36619,10155,0,25,27552,0,0,4.5,7.557003257328991,0.30401737242128124,43,0,0,2
8261526627,3,1,1,1574,4,0,84,2025-04-19 23:29:56,4,4,12,375,574,54,9,12538,3996,125,16,8965,0,0,4.0,2.0584498094027954,0.34307496823379924,43,0,0,1
8261321705,4,1,1,2252,4,0,114,2025-04-19 19:34:36,20,7,17,656,946,196,9,47094,12139,0,25,23093,0,0,5.285714285714286,5.22202486678508,0.23978685612788633,41,0,0,2
8261267600,131,1,0,2184,4,0,76,2025-04-19 18:49:36,7,12,5,456,674,176,11,23906,261,0,21,13497,0,0,1.0,4.835164835164836,0.30219780219780223,32,0,0,1
8260146128,3,1,1,3248,4,0,97,2025-04-19 01:00:51,11,9,28,522,934,250,9,40791,1503,0,28,24870,0,0,4.333333333333333,4.6182266009852215,0.16625615763546797,41,0,0,4
8258725236,130,0,1,3087,22,7,107,2025-04-17 22:13:51,15,5,33,522,947,120,4,27168,924,0,27,24465,0,0,9.6,2.332361516034985,0.07774538386783285,41,0,0,2
8258700919,2,0,0,1895,22,7,32,2025-04-17 21:36:56,7,12,12,417,480,97,3,17135,254,0,16,9322,0,0,1.5833333333333333,3.0712401055408973,0.0949868073878628,35,0,0,2
8257679693,130,1,0,2844,22,7,71,2025-04-17 03:45:01,5,8,18,439,651,194,3,20934,800,0,23,18089,0,0,2.875,4.0928270042194095,0.06329113924050633,43,0,0,3
8254095790,128,1,0,1851,22,7,91,2025-04-14 01:26:00,6,8,12,427,533,105,6,35249,327,3129,17,10930,0,0,2.25,3.4035656401944894,0.1944894651539708,43,0,0,1
8254077231,0,0,0,2160,22,7,145,2025-04-14 00:44:51,8,12,4,406,413,158,13,24002,1009,0,16,12651,0,0,1.0,4.388888888888889,0.3611111111111111,51,0,0,1
8252596838,2,0,0,1916,22,7,62,2025-04-12 23:58:35,0,9,3,215,237,31,1,6807,55,0,11,6089,0,0,0.3333333333333333,0.9707724425887265,0.031315240083507306,52,0,0,1
8249833935,130,0,1,2829,22,7,84,2025-04-11 00:52:32,9,5,32,531,814,204,9,29184,4548,216,25,23336,0,0,8.2,4.326617179215271,0.19088016967126192,43,0,0,1
8240979209,0,0,0,1901,22,7,106,2025-04-04 03:07:49,6,8,21,447,617,106,0,35065,409,0,19,13054,0,0,3.375,3.345607574960547,0.0,45,0,0,2
8240958545,128,1,0,1662,22,7,135,2025-04-04 02:31:53,6,9,6,437,580,87,3,18255,49,514,17,11294,0,0,1.3333333333333333,3.140794223826715,0.10830324909747292,51,0,0,1
8239800432,3,0,0,4025,4,0,60,2025-04-03 04:10:37,23,9,15,678,979,389,5,48454,20317,0,30,33342,0,0,4.222222222222222,5.798757763975155,0.07453416149068323,45,0,0,2
8236220827,1,0,0,2676,4,0,78,2025-03-31 04:06:21,10,11,25,523,765,206,4,35553,2469,276,24,20081,0,0,3.1818181818181817,4.618834080717488,0.08968609865470852,51,0,0,2
